RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
233401,233401,2024-09-24 21:05:05.2422726,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeSecurityPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x12C8),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x12C8""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeSecurityPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233402,233402,2024-09-24 21:05:05.2422793,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeBackupPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x12C8),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x12C8""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeBackupPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233403,233403,2024-09-24 21:05:05.2459830,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: -,DisabledPrivilegeList: SeBackupPrivilege,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x12C8),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x12C8""},{""@Name"":""EnabledPrivilegeList"",""#text"":""-""},{""@Name"":""DisabledPrivilegeList"",""#text"":""SeBackupPrivilege""}]}}"
233404,233404,2024-09-24 21:05:05.2461011,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: -,DisabledPrivilegeList: SeSecurityPrivilege,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x12C8),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x12C8""},{""@Name"":""EnabledPrivilegeList"",""#text"":""-""},{""@Name"":""DisabledPrivilegeList"",""#text"":""SeSecurityPrivilege""}]}}"
233405,233405,2024-09-24 21:05:05.2472617,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,0,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x12C8,,,,,C:\Windows\SysWOW64\wevtutil.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x12C8""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""}]}}"
233406,233406,2024-09-24 21:05:05.2605600,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,PID: 0x1334,Parent PID: 0x18C8,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\SysWOW64\wevtutil.exe ""C:\Windows\system32\wevtutil.exe"" cl PlayReadyPerformanceChannel",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x1334""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x18C8""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Windows\\system32\\wevtutil.exe\"" cl PlayReadyPerformanceChannel""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
233407,233407,2024-09-24 21:05:05.2756027,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeSecurityPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x1334),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x1334""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeSecurityPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233408,233408,2024-09-24 21:05:05.2756091,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeBackupPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x1334),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x1334""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeBackupPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233409,233409,2024-09-24 21:05:05.2793305,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: -,DisabledPrivilegeList: SeBackupPrivilege,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x1334),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x1334""},{""@Name"":""EnabledPrivilegeList"",""#text"":""-""},{""@Name"":""DisabledPrivilegeList"",""#text"":""SeBackupPrivilege""}]}}"
233410,233410,2024-09-24 21:05:05.2793371,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: -,DisabledPrivilegeList: SeSecurityPrivilege,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x1334),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x1334""},{""@Name"":""EnabledPrivilegeList"",""#text"":""-""},{""@Name"":""DisabledPrivilegeList"",""#text"":""SeSecurityPrivilege""}]}}"
233411,233411,2024-09-24 21:05:05.2805983,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,1,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x1334,,,,,C:\Windows\SysWOW64\wevtutil.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x1334""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""}]}}"
233412,233412,2024-09-24 21:05:05.2838737,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,PID: 0x1874,Parent PID: 0x18C8,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\SysWOW64\wevtutil.exe ""C:\Windows\system32\wevtutil.exe"" cl RTWorkQueueExtended",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x1874""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x18C8""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Windows\\system32\\wevtutil.exe\"" cl RTWorkQueueExtended""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
233413,233413,2024-09-24 21:05:05.2972819,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeSecurityPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x1874),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x1874""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeSecurityPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233414,233414,2024-09-24 21:05:05.2972884,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeBackupPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x1874),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x1874""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeBackupPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233415,233415,2024-09-24 21:05:05.3003056,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: -,DisabledPrivilegeList: SeBackupPrivilege,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x1874),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x1874""},{""@Name"":""EnabledPrivilegeList"",""#text"":""-""},{""@Name"":""DisabledPrivilegeList"",""#text"":""SeBackupPrivilege""}]}}"
233416,233416,2024-09-24 21:05:05.3003303,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: -,DisabledPrivilegeList: SeSecurityPrivilege,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x1874),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x1874""},{""@Name"":""EnabledPrivilegeList"",""#text"":""-""},{""@Name"":""DisabledPrivilegeList"",""#text"":""SeSecurityPrivilege""}]}}"
233417,233417,2024-09-24 21:05:05.3013709,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x1874,,,,,C:\Windows\SysWOW64\wevtutil.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x1874""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""}]}}"
233418,233418,2024-09-24 21:05:05.3049156,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,PID: 0x11C0,Parent PID: 0x18C8,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\SysWOW64\wevtutil.exe ""C:\Windows\system32\wevtutil.exe"" cl RTWorkQueueTheading",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x11C0""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x18C8""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Windows\\system32\\wevtutil.exe\"" cl RTWorkQueueTheading""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
233419,233419,2024-09-24 21:05:05.3164029,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeSecurityPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x11C0),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x11C0""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeSecurityPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233420,233420,2024-09-24 21:05:05.3164092,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,1,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeBackupPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x11C0),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x11C0""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeBackupPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
